id,exp_years,diplomes,certifications,hard_skills,soft_skills,langues,localisation,mobilite,disponibilite,full_text,322,14,MBA Management Digital,Aucune,"['Digital Strategy', 'Email Campaigns', 'Content Creation', 'SEO', 'Brand Management', 'Analytics', 'Copywriting']","['Créativité', 'Leadership', 'Pensée analytique']","['Arabe', 'Espagnol']","Montréal, Canada",Pas mobile,Immédiate,"Expériences: Chargé de communication web chez DevFactory (2013-2018). Diplômes: MBA Management Digital. Certifications: Aucune. Compétences techniques: Digital Strategy, Email Campaigns, Content Creation, SEO, Brand Management, Analytics, Copywriting. Compétences comportementales: Créativité, Leadership, Pensée analytique. Langues: Arabe, Espagnol. Localisation: Montréal, Canada. Mobilité: Pas mobile. Disponibilité: Immédiate. Poste recherché: Chargé de communication web."
,,,,,,,,,,,934.0,12.0,Master Data Science,Microsoft Azure Administrator,"['Windows Server', 'TCP/IP', 'VPN', 'Network Monitoring', 'Cisco']","['Adaptabilité', 'Créativité', 'Résolution de problèmes']","['Allemand', 'Arabe', 'Français']","Dakar, Sénégal",Mobile,Dans 3 mois,"Expériences: Ingénieur systèmes embarqués chez StartDev (2016-2021). Ingénieur systèmes embarqués chez CloudInnovate (2012-2015). Diplômes: Master Data Science. Certifications: Microsoft Azure Administrator. Compétences techniques: Windows Server, TCP/IP, VPN, Network Monitoring, Cisco. Compétences comportementales: Adaptabilité, Créativité, Résolution de problèmes. Langues: Allemand, Arabe, Français. Localisation: Dakar, Sénégal. Mobilité: Mobile. Disponibilité: Dans 3 mois. Poste recherché: Ingénieur systèmes embarqués."
,,,,,,,,,,,935.0,12.0,Master Data Science,Scrum Master,"['Ethereum', 'Wallet Development', 'Smart Contracts', 'Hyperledger']","['Créativité', 'Communication', 'Résolution de problèmes']","['Allemand', 'Anglais']","Casablanca, Maroc",Pas mobile,Dans 1 mois,"Expériences: Architecte blockchain chez StartDev (2011-2012). Diplômes: Master Data Science. Certifications: Scrum Master. Compétences techniques: Ethereum, Wallet Development, Smart Contracts, Hyperledger. Compétences comportementales: Créativité, Communication, Résolution de problèmes. Langues: Allemand, Anglais. Localisation: Casablanca, Maroc. Mobilité: Pas mobile. Disponibilité: Dans 1 mois. Poste recherché: Architecte blockchain."
,,,,,,,,,,,936.0,7.0,Master Informatique,Microsoft Azure Administrator,"['PPC Advertising', 'SEM', 'Content Marketing', 'A/B Testing', 'Growth Hacking', 'Email Marketing']","['Empathie', 'Pensée analytique', 'Leadership']","['Espagnol', 'Arabe']","Abidjan, Côte d’Ivoire",Mobile,Dans 1 mois,"Expériences: Digital business developer chez InnovateLab (2016-2020). Digital business developer chez InnovateLab (2018-2021). Diplômes: Master Informatique. Certifications: Microsoft Azure Administrator. Compétences techniques: PPC Advertising, SEM, Content Marketing, A/B Testing, Growth Hacking, Email Marketing. Compétences comportementales: Empathie, Pensée analytique, Leadership. Langues: Espagnol, Arabe. Localisation: Abidjan, Côte d’Ivoire. Mobilité: Mobile. Disponibilité: Dans 1 mois. Poste recherché: Digital business developer."
,,,,,,,,,,,937.0,14.0,Diplôme d’ingénieur Logiciel,Aucune,"['ETL Processes', 'Hadoop', 'Spark', 'Pandas', 'BigQuery', 'Numpy', 'Kafka']","['Travail en équipe', 'Communication', 'Adaptabilité']","['Allemand', 'Français']","Abidjan, Côte d’Ivoire",Pas mobile,Dans 1 mois,"Expériences: Chargé de projet Data chez InnovateLab (2018-2021). Diplômes: Diplôme d’ingénieur Logiciel. Certifications: Aucune. Compétences techniques: ETL Processes, Hadoop, Spark, Pandas, BigQuery, Numpy, Kafka. Compétences comportementales: Travail en équipe, Communication, Adaptabilité. Langues: Allemand, Français. Localisation: Abidjan, Côte d’Ivoire. Mobilité: Pas mobile. Disponibilité: Dans 1 mois. Poste recherché: Chargé de projet Data."
,,,,,,,,,,,938.0,10.0,Diplôme d’ingénieur Logiciel,Google Data Engineer,"['Digital Strategy', 'Brand Management', 'SEO', 'Content Creation', 'Analytics']","['Leadership', 'Adaptabilité', 'Travail en équipe']","['Allemand', 'Espagnol']","Bruxelles, Belgique",Mobile,Dans 3 mois,"Expériences: Développeur Web chez InnovateLab (2014-2016). Diplômes: Diplôme d’ingénieur Logiciel. Certifications: Google Data Engineer. Compétences techniques: Digital Strategy, Brand Management, SEO, Content Creation, Analytics. Compétences comportementales: Leadership, Adaptabilité, Travail en équipe. Langues: Allemand, Espagnol. Localisation: Bruxelles, Belgique. Mobilité: Mobile. Disponibilité: Dans 3 mois. Poste recherché: Développeur Web."
,,,,,,,,,,,939.0,4.0,Master Data Science,Aucune,"['SEM Rush', 'Google Ads', 'Analytics', 'On-Page Optimization', 'Keyword Research', 'Link Building']","['Empathie', 'Créativité', 'Pensée analytique']","['Allemand', 'Espagnol', 'Français']","Paris, France",Pas mobile,Dans 1 mois,"Expériences: Technicien système et réseau chez SmartTech (2022-2023). Diplômes: Master Data Science. Certifications: Aucune. Compétences techniques: SEM Rush, Google Ads, Analytics, On-Page Optimization, Keyword Research, Link Building. Compétences comportementales: Empathie, Créativité, Pensée analytique. Langues: Allemand, Espagnol, Français. Localisation: Paris, France. Mobilité: Pas mobile. Disponibilité: Dans 1 mois. Poste recherché: Technicien système et réseau."
,,,,,,,,,,,940.0,11.0,PhD en Intelligence Artificielle,Aucune,"['Flask', 'Node.js', 'Django', 'JavaScript', 'Vue.js', 'Angular', 'HTML/CSS']","['Esprit critique', 'Empathie', 'Travail en équipe']","['Français', 'Arabe']","Dakar, Sénégal",Pas mobile,Dans 3 mois,"Expériences: Developpeur Front-End chez BigDataCorp (2016-2019). Diplômes: PhD en Intelligence Artificielle. Certifications: Aucune. Compétences techniques: Flask, Node.js, Django, JavaScript, Vue.js, Angular, HTML/CSS. Compétences comportementales: Esprit critique, Empathie, Travail en équipe. Langues: Français, Arabe. Localisation: Dakar, Sénégal. Mobilité: Pas mobile. Disponibilité: Dans 3 mois. Poste recherché: Developpeur Front-End."
,,,,,,,,,,,941.0,8.0,Master Design,Kubernetes Administrator,"['Kafka', 'Spark', 'Numpy', 'Data Visualization', 'ETL Processes']","['Travail en équipe', 'Communication', 'Pensée analytique']","['Arabe', 'Allemand', 'Français']","Montréal, Canada",Ouvert au télétravail,Immédiate,"Expériences: Data Engineer chez SmartTech (2015-2020). Diplômes: Master Design. Certifications: Kubernetes Administrator. Compétences techniques: Kafka, Spark, Numpy, Data Visualization, ETL Processes. Compétences comportementales: Travail en équipe, Communication, Pensée analytique. Langues: Arabe, Allemand, Français. Localisation: Montréal, Canada. Mobilité: Ouvert au télétravail. Disponibilité: Immédiate. Poste recherché: Data Engineer."
,,,,,,,,,,,942.0,15.0,Master Data Science,Aucune,"['Data Ethics', 'Carbon Footprint', 'Green IT Practices', 'Eco-Design', 'Recycling Programs']","['Gestion du temps', 'Empathie', 'Pensée analytique']","['Espagnol', 'Allemand']","Bruxelles, Belgique",Pas mobile,Dans 1 mois,"Expériences: Responsable numérique responsable chez CloudOps (2018-2022). Diplômes: Master Data Science. Certifications: Aucune. Compétences techniques: Data Ethics, Carbon Footprint, Green IT Practices, Eco-Design, Recycling Programs. Compétences comportementales: Gestion du temps, Empathie, Pensée analytique. Langues: Espagnol, Allemand. Localisation: Bruxelles, Belgique. Mobilité: Pas mobile. Disponibilité: Dans 1 mois. Poste recherché: Responsable numérique responsable."
,,,,,,,,,,,943.0,6.0,Diplôme d’ingénieur Logiciel,Microsoft Azure Administrator,"['Helpdesk Software', 'Ticketing Systems', 'User Training', 'Troubleshooting', 'Software Installation']","['Adaptabilité', 'Travail en équipe', 'Pensée analytique']","['Espagnol', 'Français']","Paris, France",Ouvert au télétravail,Dans 3 mois,"Expériences: Technicien helpdesk chez TechCorp (2018-2023). Technicien helpdesk chez DevFactory (2018-2019). Diplômes: Diplôme d’ingénieur Logiciel. Certifications: Microsoft Azure Administrator. Compétences techniques: Helpdesk Software, Ticketing Systems, User Training, Troubleshooting, Software Installation. Compétences comportementales: Adaptabilité, Travail en équipe, Pensée analytique. Langues: Espagnol, Français. Localisation: Paris, France. Mobilité: Ouvert au télétravail. Disponibilité: Dans 3 mois. Poste recherché: Technicien helpdesk."
,,,,,,,,,,,944.0,13.0,MBA Management Digital,Scrum Master,"['Consensus Algorithms', 'Ethereum', 'Solidity', 'Cryptography', 'Smart Contracts', 'Hyperledger']","['Travail en équipe', 'Esprit critique', 'Gestion du temps']","['Allemand', 'Français']","Bruxelles, Belgique",Pas mobile,Dans 1 mois,"Expériences: Architecte blockchain chez CloudOps (2021-2022). Architecte blockchain chez CloudInnovate (2012-2014). Diplômes: MBA Management Digital. Certifications: Scrum Master. Compétences techniques: Consensus Algorithms, Ethereum, Solidity, Cryptography, Smart Contracts, Hyperledger. Compétences comportementales: Travail en équipe, Esprit critique, Gestion du temps. Langues: Allemand, Français. Localisation: Bruxelles, Belgique. Mobilité: Pas mobile. Disponibilité: Dans 1 mois. Poste recherché: Architecte blockchain."
,,,,,,,,,,,945.0,14.0,Master Informatique,Adobe Certified Expert,"['After Effects', 'Color Grading', 'Video Editing', 'Sound Design', 'Storyboarding']","['Communication', 'Empathie', 'Leadership']","['Arabe', 'Anglais', 'Allemand']","Abidjan, Côte d’Ivoire",Ouvert au télétravail,Immédiate,"Expériences: Vidéaste chez BigDataCorp (2015-2019). Vidéaste chez CloudOps (2009-2010). Diplômes: Master Informatique. Certifications: Adobe Certified Expert. Compétences techniques: After Effects, Color Grading, Video Editing, Sound Design, Storyboarding. Compétences comportementales: Communication, Empathie, Leadership. Langues: Arabe, Anglais, Allemand. Localisation: Abidjan, Côte d’Ivoire. Mobilité: Ouvert au télétravail. Disponibilité: Immédiate. Poste recherché: Vidéaste."
,,,,,,,,,,,946.0,5.0,Master Data Science,Aucune,"['Pandas', 'Numpy', 'ETL Processes', 'Data Visualization']","['Esprit critique', 'Créativité', 'Leadership']","['Allemand', 'Espagnol', 'Anglais']","Abidjan, Côte d’Ivoire",Ouvert au télétravail,Dans 3 mois,"Expériences: Data Steward chez SmartTech (2019-2023). Data Steward chez InnovateLab (2022-2023). Diplômes: Master Data Science. Certifications: Aucune. Compétences techniques: Pandas, Numpy, ETL Processes, Data Visualization. Compétences comportementales: Esprit critique, Créativité, Leadership. Langues: Allemand, Espagnol, Anglais. Localisation: Abidjan, Côte d’Ivoire. Mobilité: Ouvert au télétravail. Disponibilité: Dans 3 mois. Poste recherché: Data Steward."
,,,,,,,,,,,947.0,15.0,Master Data Science,Adobe Certified Expert,"['Metasploit', 'Vulnerability Scanning', 'Encryption', 'Incident Response', 'Penetration Testing', 'Wireshark']","['Créativité', 'Adaptabilité', 'Travail en équipe']","['Espagnol', 'Français', 'Allemand']","Casablanca, Maroc",Ouvert au télétravail,Dans 3 mois,"Expériences: Analyste de la menace chez CloudOps (2015-2018). Analyste de la menace chez InnovateLab (2018-2019). Diplômes: Master Data Science. Certifications: Adobe Certified Expert. Compétences techniques: Metasploit, Vulnerability Scanning, Encryption, Incident Response, Penetration Testing, Wireshark. Compétences comportementales: Créativité, Adaptabilité, Travail en équipe. Langues: Espagnol, Français, Allemand. Localisation: Casablanca, Maroc. Mobilité: Ouvert au télétravail. Disponibilité: Dans 3 mois. Poste recherché: Analyste de la menace."
,,,,,,,,,,,948.0,8.0,Diplôme d'ingénieur Informatique,AWS Certified Solutions Architect,"['AWS', 'Serverless', 'GCP', 'Kubernetes', 'Azure']","['Empathie', 'Résolution de problèmes', 'Créativité']","['Arabe', 'Allemand', 'Espagnol']","Abidjan, Côte d’Ivoire",Mobile,Dans 1 mois,"Expériences: Architecte Cloud chez InnovateLab (2019-2020). Diplômes: Diplôme d'ingénieur Informatique. Certifications: AWS Certified Solutions Architect. Compétences techniques: AWS, Serverless, GCP, Kubernetes, Azure. Compétences comportementales: Empathie, Résolution de problèmes, Créativité. Langues: Arabe, Allemand, Espagnol. Localisation: Abidjan, Côte d’Ivoire. Mobilité: Mobile. Disponibilité: Dans 1 mois. Poste recherché: Architecte Cloud."
,,,,,,,,,,,949.0,10.0,Master Design,AWS Certified Solutions Architect,"['RTOS', 'Sensor Integration', 'IoT Protocols', 'Firmware Development', 'Embedded C', 'Raspberry Pi']","['Pensée analytique', 'Leadership', 'Adaptabilité']","['Français', 'Anglais']","Casablanca, Maroc",Pas mobile,Dans 1 mois,"Expériences: Ingénieur en informatique embarquée chez InnovateLab (2018-2019). Diplômes: Master Design. Certifications: AWS Certified Solutions Architect. Compétences techniques: RTOS, Sensor Integration, IoT Protocols, Firmware Development, Embedded C, Raspberry Pi. Compétences comportementales: Pensée analytique, Leadership, Adaptabilité. Langues: Français, Anglais. Localisation: Casablanca, Maroc. Mobilité: Pas mobile. Disponibilité: Dans 1 mois. Poste recherché: Ingénieur en informatique embarquée."
,,,,,,,,,,,950.0,8.0,Licence Informatique,Aucune,"['VPN', 'Windows Server', 'Linux', 'TCP/IP', 'Firewall Configuration', 'Cisco']","['Gestion du temps', 'Esprit critique', 'Empathie']","['Anglais', 'Arabe', 'Allemand']","Casablanca, Maroc",Ouvert au télétravail,Dans 3 mois,"Expériences: Architecte systèmes embarqués chez FinTechX (2017-2020). Diplômes: Licence Informatique. Certifications: Aucune. Compétences techniques: VPN, Windows Server, Linux, TCP/IP, Firewall Configuration, Cisco. Compétences comportementales: Gestion du temps, Esprit critique, Empathie. Langues: Anglais, Arabe, Allemand. Localisation: Casablanca, Maroc. Mobilité: Ouvert au télétravail. Disponibilité: Dans 3 mois. Poste recherché: Architecte systèmes embarqués."
,,,,,,,,,,,951.0,11.0,Master Data Science,AWS Certified Solutions Architect,"['Prototyping', 'Illustrator', 'Figma', 'UI/UX Design', 'Sketch', 'Typography', 'Adobe Photoshop']","['Pensée analytique', 'Travail en équipe', 'Esprit critique']","['Anglais', 'Français']","Paris, France",Ouvert au télétravail,Immédiate,"Expériences: Motion Designer chez TechCorp (2013-2017). Motion Designer chez CloudOps (2012-2014). Diplômes: Master Data Science. Certifications: AWS Certified Solutions Architect. Compétences techniques: Prototyping, Illustrator, Figma, UI/UX Design, Sketch, Typography, Adobe Photoshop. Compétences comportementales: Pensée analytique, Travail en équipe, Esprit critique. Langues: Anglais, Français. Localisation: Paris, France. Mobilité: Ouvert au télétravail. Disponibilité: Immédiate. Poste recherché: Motion Designer."
,,,,,,,,,,,952.0,3.0,Master Informatique,Adobe Certified Expert,"['Postman', 'Bug Tracking', 'Performance Testing', 'Automated Testing', 'QA Tools']","['Esprit critique', 'Gestion du temps', 'Créativité']","['Français', 'Arabe', 'Allemand']","Dakar, Sénégal",Ouvert au télétravail,Dans 1 mois,"Expériences: Testeur chez StartDev (2022-2023). Testeur chez CloudInnovate (2020-2021). Testeur chez TechCorp (2022-2023). Diplômes: Master Informatique. Certifications: Adobe Certified Expert. Compétences techniques: Postman, Bug Tracking, Performance Testing, Automated Testing, QA Tools. Compétences comportementales: Esprit critique, Gestion du temps, Créativité. Langues: Français, Arabe, Allemand. Localisation: Dakar, Sénégal. Mobilité: Ouvert au télétravail. Disponibilité: Dans 1 mois. Poste recherché: Testeur."
,,,,,,,,,,,953.0,7.0,PhD en Intelligence Artificielle,Aucune,"['Prototyping', 'InDesign', 'UI/UX Design', 'Typography']","['Empathie', 'Pensée analytique', 'Travail en équipe']","['Allemand', 'Espagnol']","Abidjan, Côte d’Ivoire",Ouvert au télétravail,Dans 1 mois,"Expériences: Level designer chez SmartTech (2018-2023). Level designer chez DevFactory (2020-2021). Level designer chez TechCorp (2016-2017). Diplômes: PhD en Intelligence Artificielle. Certifications: Aucune. Compétences techniques: Prototyping, InDesign, UI/UX Design, Typography. Compétences comportementales: Empathie, Pensée analytique, Travail en équipe. Langues: Allemand, Espagnol. Localisation: Abidjan, Côte d’Ivoire. Mobilité: Ouvert au télétravail. Disponibilité: Dans 1 mois. Poste recherché: Level designer."
,,,,,,,,,,,954.0,13.0,MBA Management Digital,Aucune,"['Vue.js', 'Flask', 'Angular', 'HTML/CSS', 'Django', 'JavaScript']","['Résolution de problèmes', 'Esprit critique', 'Travail en équipe']","['Français', 'Espagnol', 'Allemand']","Bruxelles, Belgique",Pas mobile,Dans 3 mois,"Expériences: Developpeur Back-End chez SmartTech (2014-2015). Diplômes: MBA Management Digital. Certifications: Aucune. Compétences techniques: Vue.js, Flask, Angular, HTML/CSS, Django, JavaScript. Compétences comportementales: Résolution de problèmes, Esprit critique, Travail en équipe. Langues: Français, Espagnol, Allemand. Localisation: Bruxelles, Belgique. Mobilité: Pas mobile. Disponibilité: Dans 3 mois. Poste recherché: Developpeur Back-End."
,,,,,,,,,,,955.0,1.0,Master Informatique,Google Data Engineer,"['Adobe Photoshop', 'Figma', 'InDesign', 'Prototyping', 'Illustrator']","['Empathie', 'Gestion du temps', 'Esprit critique']","['Arabe', 'Allemand', 'Espagnol']","Casablanca, Maroc",Ouvert au télétravail,Dans 1 mois,"Expériences: Motion Designer chez TechCorp (2022-2023). Diplômes: Master Informatique. Certifications: Google Data Engineer. Compétences techniques: Adobe Photoshop, Figma, InDesign, Prototyping, Illustrator. Compétences comportementales: Empathie, Gestion du temps, Esprit critique. Langues: Arabe, Allemand, Espagnol. Localisation: Casablanca, Maroc. Mobilité: Ouvert au télétravail. Disponibilité: Dans 1 mois. Poste recherché: Motion Designer."
